Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),4111.20,0.00,70525.54,,,,,,4603.39,,6799.33,7405.22,8233.41,2762.70
Active Decode Throughput Per User (tokens/sec/user),372.70,0.00,17631.38,,,,,,401.41,,512.18,612.38,714.68,242.05
Active Prefill Throughput (tokens/sec),2961.94,436.07,12716.93,,,,,,1524.75,,12280.85,12716.93,12716.93,3719.52
Active Prefill Throughput Per User (tokens/sec/user),1050.19,436.07,1524.75,,,,,,1095.52,,1515.83,1524.75,1524.75,276.63
Active Total Throughput (tokens/sec),4925.84,278.39,12716.93,,,,,,5655.30,,6629.82,7333.65,12716.93,2719.46
Credit-to-Start Latency (ms),0.96,0.68,1.38,30.71,0.68,0.70,0.73,0.76,1.02,1.09,1.15,1.25,1.37,0.19
Decode Duration (ms),727.41,398.83,1104.79,23277.03,405.11,419.24,439.93,574.77,674.18,902.15,1040.19,1065.78,1100.62,209.80
E2E Output Token Throughput (tokens/sec/user),347.61,215.46,567.25,11123.63,216.28,223.00,227.98,264.88,345.12,398.07,504.86,513.19,551.71,96.87
Effective Concurrency,12.39,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,5.86
Effective Decode Concurrency,11.35,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,6.04
Effective Decode Throughput (tokens/sec),3976.71,0.00,70525.54,,,,,,4441.09,,6799.33,7391.29,8233.41,2813.83
Effective Decode Throughput Per User (tokens/sec/user),360.51,0.00,17631.38,,,,,,398.24,,508.57,612.38,714.68,247.12
Effective Latency (CO-aware) (ms),795.15,452.00,1189.25,25444.87,465.60,499.79,508.60,645.45,743.21,967.28,1124.10,1149.53,1184.81,214.87
Effective Prefill Concurrency,1.04,0.00,16.00,,,,,,0.00,,2.00,2.00,16.00,3.10
Effective Prefill Throughput (tokens/sec),942.15,0.00,12716.93,,,,,,0.00,,2191.04,2478.98,12716.93,2510.69
Effective Prefill Throughput Per User (tokens/sec/user),334.05,0.00,1524.75,,,,,,0.00,,1199.62,1244.58,1524.75,513.39
Effective Total Throughput (tokens/sec),4918.86,0.00,12716.93,,,,,,5655.30,,6629.82,7333.65,12716.93,2723.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,50.78,34.00,109.00,1625.00,34.31,35.00,36.20,40.00,47.00,57.50,66.00,68.45,96.60,14.66
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.77,0.00,1.77,24.74,0.00,0.00,0.00,0.00,0.69,1.53,1.64,1.71,1.75,0.78
HTTP Connection Overhead (ms),0.77,0.00,1.77,24.74,0.00,0.00,0.00,0.00,0.69,1.53,1.64,1.71,1.75,0.78
HTTP Connection Reused (ratio),0.50,0.00,1.00,16.00,0.00,0.00,0.00,0.00,0.50,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),13.63,9.53,27.96,436.16,9.61,9.79,9.90,11.01,12.76,15.32,17.39,17.97,24.89,3.61
HTTP Data Sent (KB),0.36,0.24,0.59,11.43,0.24,0.25,0.25,0.31,0.35,0.38,0.44,0.53,0.57,0.08
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),794.06,451.23,1187.92,25409.86,464.80,498.74,507.33,644.52,742.16,966.43,1122.88,1148.23,1183.47,214.78
HTTP Receiving (ms),727.42,398.83,1104.82,23277.28,405.12,419.26,439.93,574.79,674.19,902.16,1040.20,1065.80,1100.64,209.80
HTTP Sending (ms),1.07,0.17,2.22,34.29,0.17,0.17,0.18,0.18,1.02,1.93,2.05,2.14,2.20,0.89
HTTP Total Time (ms),794.83,451.23,1189.70,25434.60,464.80,499.49,508.70,644.87,742.98,966.43,1124.29,1149.77,1185.14,215.12
HTTP Waiting (TTFB) (ms),65.57,44.03,81.13,2098.29,44.41,45.43,45.91,51.28,62.40,80.74,80.93,81.01,81.12,14.95
Input Sequence Length (tokens),60.41,28.00,113.00,1933.00,28.62,33.85,41.00,50.75,59.00,67.50,70.90,100.50,110.83,18.55
Inter Chunk Latency (ms),14.61,0.23,34.72,23277.03,2.69,5.83,9.52,12.22,12.65,13.71,30.65,31.69,34.40,7.10
Inter Token Latency (ms),2.85,1.56,4.33,91.29,1.59,1.64,1.73,2.25,2.64,3.54,4.08,4.18,4.32,0.82
Output Sequence Length (tokens),255.97,255.00,256.00,8191.00,255.31,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.17
Output Token Count (tokens),255.97,255.00,256.00,8191.00,255.31,256.00,256.00,256.00,256.00,256.00,256.00,256.00,256.00,0.17
Output Token Throughput Per User (tokens/sec/user),382.94,230.81,639.37,12253.95,231.70,239.37,245.19,282.68,378.25,444.34,580.90,608.24,629.78,117.14
Prefill Throughput Per User (tokens/sec/user),941.69,436.08,1524.75,30134.22,439.00,478.06,603.16,699.77,844.49,1179.95,1353.61,1462.67,1521.99,307.70
Request Latency (ms),794.19,451.30,1188.15,25414.16,464.87,498.87,507.51,644.61,742.30,966.50,1123.07,1148.41,1183.69,214.81
Time to First Output Token (ms),66.79,44.29,83.35,2137.13,44.67,45.67,46.15,51.53,63.53,82.89,83.20,83.26,83.34,15.84
Time to First Token (ms),66.79,44.29,83.35,2137.13,44.67,45.67,46.15,51.53,63.53,82.89,83.20,83.26,83.34,15.84
Time to Second Token (ms),7.45,2.33,21.57,238.30,2.34,2.38,2.41,2.65,8.40,11.01,14.39,14.96,19.58,5.13
Tokens In Flight (tokens),2212.93,0.00,3798.90,,,,,,2532.79,,3433.31,3522.00,3644.96,1141.53

Metric,Value
Benchmark Duration (sec),2.05
Input Token Throughput (tokens/sec),942.15
Output Token Throughput (tokens/sec),3992.31
Request Count,32.00
Request Throughput (requests/sec),15.60
Total Input Sequence Length (tokens),1933.00
Total Output Sequence Length (tokens),8191.00
Total Output Tokens (tokens),8191.00
Total Token Throughput (tokens/sec),4934.46
